Chisq rho_SiOx rho_Cr rho_Au d_oxide d_Cr d_Au l_tether l_lipid1 dl_lipid_on1 dl_lipid_off penetration nf_tether mult_tether vf_bilayer ExProtons scalarmult_off1 scalarmult_off2 d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 rho_solv_0 rho_solv_1 rho_solv_h2o rho_solv_5 global_rough sigma rough_au_cr background_1 background_2 background_3 background_4 background_5
2.85538 3.7493148e-06 4.1201918e-06 4.4400256e-06 5.38491065 38.38646 111.88992 14.534164 13.040182 2.173704 -0.109 -6.476128 0.703182 3.0616345 0.999998 0.7475516 0.5234212 0.4994533 11.564728 10.5923 10.363608 11.703536 10.972244 11.302656 10.057612 0.2353602 0.4432578 0.3703476 0.1841424 0.0808965 0.0898851 6.14234816e-06 3.7616976e-06 -5.24200038e-07 3.8881496e-06 4.749196 3.664868 4.839136 9.50526523e-07 3.182193634e-06 2.254414227e-06 2.517921515e-06 1.198375477e-06
2.55094 3.4886348e-06 4.1401026e-06 4.4429941e-06 5.1595367 39.38686 111.6046 13.885156 13.37425 0.941136 0.39568 -4.726992 0.570015 3.4375276 0.992876 0.5115082 0.6060457 0.576163 9.62734 9.567308 9.1129448 10.779936 9.404628 9.2137676 11.65498 0.04221276 0.4644108 0.536061 0.1501296 0.0970599 0.076656 6.1448144e-06 3.7602816e-06 -5.21464358e-07 3.8946196e-06 4.543176 3.174539 5.017972 5.64214222e-07 2.510512997e-06 2.205888934e-06 2.687442604e-06 1.223125526e-06
2.75985 3.7977176e-06 4.128049e-06 4.4446621e-06 6.121103 38.55436 110.90562 14.798854 13.100396 -0.286864 -0.895416 -3.053192 0.595335 4.1967685 0.9999892 0.716774 0.6885271 0.6504004 12.509496 11.415684 12.423208 11.655824 11.980872 9.0636092 12.099824 0.316119 0.4099476 0.1299654 0.1443438 0.01388208 0.01542453 6.1433888e-06 3.7614786e-06 -5.2540387e-07 3.8851796e-06 4.782308 3.722093 5.328236 8.95592512e-07 2.499085283e-06 2.814067274e-06 3.083098457e-06 1.823670393e-06
2.7298 3.7624224e-06 4.1276694e-06 4.433404e-06 5.45891 37.53566 112.58878 14.206555 13.027554 0.1956 -0.231384 -7.5475568 0.610259 4.0907098 0.9999604 0.6409028 0.5532931 0.4901041 11.817352 9.262708 11.24928 11.225692 11.016004 9.3561392 10.150272 0.2068854 0.2177358 0.4941048 0.05309412 0.01565748 0.01739328 6.143552e-06 3.7597476e-06 -4.6448353e-07 3.8874052e-06 4.910844 3.360275 4.70896 8.9275735e-07 2.665427008e-06 1.496735793e-06 2.725030085e-06 1.433303482e-06
3.13398 3.5372852e-06 4.1133902e-06 4.4419717e-06 5.1525284 37.00556 114.0431 14.115511 13.094768 -0.908568 -0.348792 -4.82452 0.673543 3.1563082 0.9999656 0.7450004 0.6132673 0.6125473 11.100528 10.051852 11.970076 12.200908 11.167984 11.291132 11.117792 0.4267938 0.4664694 0.1941018 0.1992108 0.01614501 0.002445918 6.14267168e-06 3.7615536e-06 -4.62902878e-07 3.8837388e-06 4.683916 3.519404 4.595632 9.62063974e-07 2.115971921e-06 1.211127926e-06 2.538472404e-06 1.202329686e-06
2.66284 3.42276724e-06 4.1061362e-06 4.4275888e-06 5.667827 38.07212 112.0135 14.86846 13.570796 1.246488 -0.106584 -3.289816 0.5239195 3.7296667 0.9999932 0.800462 0.6281569 0.6278986 10.874728 11.84926 11.784656 11.850572 9.944288 10.237272 10.22434 0.0063924 0.5271864 0.1782732 0.0113412 0.0071352 0.00520653 6.14298464e-06 3.760497e-06 -5.597473942e-07 3.8902892e-06 3.965472 3.737207 5.346452 9.96854149e-07 2.147495615e-06 2.237482614e-06 2.677639565e-06 5.59753227e-07
2.59187 3.7488004e-06 4.1124386e-06 4.4557057e-06 5.1008225 42.4373 107.97486 14.810959 13.046762 0.527632 -0.06236 -3.11096 0.6084555 4.1537728 0.9999792 0.7332304 0.5588938 0.4855888 12.135744 11.194328 9.93664 9.0738916 10.316848 10.962872 10.62348 0.432915 0.4424088 0.333741 0.1698984 0.0828111 0.0337422 6.14458016e-06 3.7587966e-06 -5.633896334e-07 3.888538e-06 4.420356 3.433775 5.613988 7.50255994e-07 2.647700554e-06 2.511272845e-06 2.010922935e-06 1.142136727e-06
2.83319 3.41178524e-06 4.0852114e-06 4.4486341e-06 5.15840135 37.07516 113.7214 14.366161 13.34016 1.745184 -0.484488 -7.641784 0.583245 3.4040062 0.9999828 0.6216424 0.6267412 0.6261742 10.078784 10.387488 10.256576 11.698984 11.347972 10.329384 9.949368 0.00834312 0.4371642 0.4454178 0.094485 0.1049832 0.00334923 6.14349344e-06 3.7617672e-06 -5.605208712e-07 3.8882296e-06 4.327536 3.570704 3.5443 5.66103331e-07 2.516766746e-06 2.297425623e-06 2.281888731e-06 1.267606628e-06
2.89639 3.5031752e-06 4.0962432e-06 4.4377615e-06 5.727596 37.59588 114.31442 13.838689 13.264154 0.282888 -0.59984 -1.610144 0.5673635 3.7313002 1.0 0.8027252 0.7497244 0.5302594 11.012988 9.08876 11.020688 10.534436 9.421968 9.48164 10.27752 0.3134202 0.3426012 0.268344 0.2973702 0.01458576 0.01620642 6.14239808e-06 3.75903e-06 -5.13394932e-07 3.8861916e-06 3.561832 3.908006 3.733464 6.33503863e-07 2.384943116e-06 1.086987759e-06 2.554279242e-06 1.422575628e-06
2.66805 3.725352e-06 4.1186708e-06 4.4344045e-06 5.00007212465 36.74344 114.97976 14.369734 13.18224 -0.91488 -0.081384 -5.867384 0.5560195 4.5960454 0.9928804 0.6894764 0.6902821 0.6829921 12.96 12.96 9.101726 12.142964 9.980524 9.0000289066 11.753236 0.1266726 0.5474604 0.1133526 0.1259472 0.02226147 0.02473497 6.14219456e-06 3.760767e-06 -4.73196704e-07 3.8919544e-06 4.28322 3.309278 5.96 9.9001e-07 2.378929319e-06 2.521535792e-06 2.272955518e-06 1.135633028e-06
2.83838 3.7210764e-06 4.147133e-06 4.4178052e-06 5.4313115 34.83482 115.59888 14.886154 13.110448 2.123272 -0.193072 -6.054248 0.7074495 2.7542296 0.9986988 0.53875248 0.4441843 0.4345642 9.791312 12.133228 10.744812 11.712044 10.755928 9.513872 9.1363204 0.2291496 0.446874 0.2168514 0.1697712 0.083244 0.0861309 6.14316032e-06 3.7619478e-06 -5.13968794e-07 3.8861644e-06 4.800144 3.537884 5.059692 7.14131155e-07 2.413827338e-06 1.403094525e-06 2.050500018e-06 1.598000536e-06
2.68088 3.6234088e-06 4.0998559e-06 4.4385475e-06 5.00001313316 38.78908 112.62036 14.575231 13.203282 2.505432 -0.74884 -5.91708 0.7213005 2.7248662 0.999444 0.7779152 0.7975324 0.6751144 9.612388 11.803308 10.898348 10.108188 10.020684 9.03285044 11.352684 0.125595 0.4728672 0.1838016 0.2042238 0.1885578 0.01732329 6.14426528e-06 3.761223e-06 -4.9909453e-07 3.8846616e-06 4.406224 3.524804 5.742832 7.95370834e-07 2.282503608e-06 2.375749955e-06 2.438307441e-06 1.397555633e-06
2.847 3.6649956e-06 4.1063338e-06 4.4321329e-06 7.9938635 35.58332 113.81882 14.336056 12.952528 -1.094088 0.12364 -2.716544 0.712331 3.3228163 0.999992 0.5944768 0.6024079 0.5994316 11.796988 11.571328 9.675584 10.813976 10.342412 11.74912 10.67878 0.2688336 0.4392138 0.0903456 0.1002858 0.1112973 0.02918196 6.14320544e-06 3.7594776e-06 -4.70787878e-07 3.882558e-06 4.085104 3.634064 3.370464 6.12598789e-07 2.240861938e-06 3.549820094e-06 2.50084993e-06 2.124765162e-06
2.98783 3.6983856e-06 4.1570091e-06 4.4547049e-06 5.19870965 45.6017 104.79134 14.782177 12.996698 -0.635184 -0.473304 -4.575032 0.8006545 2.7370531 0.9999928 0.68429 0.8196931 0.6809401 11.217448 9.957876 9.751424 10.138492 11.666928 10.912896 11.552884 0.2569836 0.3887346 0.1959762 0.2056776 0.0604056 0.0671172 6.14435168e-06 3.760605e-06 -5.0132474e-07 3.888384e-06 4.63542 3.363293 5.28918 6.13739647e-07 2.823205446e-06 2.387717561e-06 2.383403424e-06 9.95006159e-07
2.87101 3.4811648e-06 4.1456861e-06 4.4565142e-06 5.15490935 42.76142 108.07488 14.512627 13.142942 0.858696 -0.464136 -1.658632 0.695804 3.3406957 0.9992352 0.7104648 0.6271804 0.43984 10.979384 9.443832 9.3863092 10.787044 9.493532 9.604724 10.002376 0.4095564 0.4368996 0.338937 0.1794378 0.1993755 0.00786873 6.14472704e-06 3.7604712e-06 -4.89854638e-07 3.8862764e-06 4.59288 3.160052 4.026368 6.46193161e-07 2.012772565e-06 2.525789941e-06 3.002414597e-06 8.80014162e-07
2.67311 3.579916e-06 4.1351678e-06 4.4424304e-06 5.0005806575 38.00268 113.22448 14.137678 13.241936 -1.099984 0.090576 -1.664976 0.6518105 3.5735536 0.9871356 0.7152948 0.6378976 0.6272938 11.258096 11.054736 10.8479 10.784404 11.217588 10.067032 12.358412 0.335334 0.3481056 0.1141782 0.1207128 0.1341255 0.0494361 6.1439216e-06 3.7611138e-06 -5.04911004e-07 3.89267e-06 5.1882 2.330996 5.015856 9.46765288e-07 2.850949896e-06 2.874385208e-06 2.535348029e-06 1.603844367e-06
2.75752 3.7606288e-06 4.1624093e-06 4.4456695e-06 6.702431 36.53638 111.93952 14.784832 13.382902 0.354992 -0.651744 -5.207048 0.602852 3.2314096 0.9999916 0.7342608 0.7711633 0.6577597 11.04048 11.461264 10.42804 11.962932 11.840412 9.729304 10.76394 0.120381 0.487119 0.256122 0.0963492 0.02572368 0.028296 6.1445744e-06 3.7617744e-06 -5.05393566e-07 3.8918156e-06 4.274156 3.583604 4.7046 6.85086229e-07 2.209188274e-06 1.770556018e-06 2.812522583e-06 1.211312889e-06
2.58417 3.6096908e-06 4.1283077e-06 4.4251657e-06 5.07289055 39.689 111.00076 14.674942 13.418714 -0.173608 0.31056 -3.338456 0.5095659 3.8503675 0.9997252 0.6501032 0.5829751 0.5796154 10.777832 9.525568 9.205524 10.39246 9.437224 11.534912 12.097024 0.1361688 0.5048886 0.1903584 0.1122786 0.1226919 0.0001279851 6.14449088e-06 3.7609128e-06 -5.29356994e-07 3.8915636e-06 3.842796 3.729038 4.625488 6.24288088e-07 2.310358036e-06 2.368361433e-06 1.862557614e-06 1.142401674e-06
2.70893 3.5858644e-06 4.1196185e-06 4.424113e-06 5.35691975 37.67104 113.08964 14.537809 13.185754 1.730704 0.558168 -2.522176 0.575276 3.9231325 0.9989704 0.6482692 0.7562332 0.5279563 10.597444 10.590032 10.174092 9.666816 10.161532 10.388328 11.361128 0.1091898 0.562377 0.1058646 0.113484 0.0341715 0.0278538 6.14465792e-06 3.7600914e-06 -5.4090329e-07 3.8829608e-06 3.864872 3.405485 5.628372 5.31231238e-07 2.292686571e-06 2.278204468e-06 1.751029924e-06 1.335563034e-06
2.73829 3.7974076e-06 4.0923757e-06 4.4357695e-06 5.0000872082 36.35484 114.25226 13.976002 13.33848 -0.525696 -0.119824 -3.624688 0.50324049 4.5794926 0.9974472 0.52910116 0.5721337 0.5721337 11.336448 9.6197 9.76006 10.510264 10.640192 10.528872 9.059302 0.1609752 0.5961114 0.0845898 0.00666666 0.00740739 2.320593e-05 6.14471936e-06 3.758805e-06 -4.66930204e-07 3.8850836e-06 3.804776 3.393992 5.974076 9.93525481e-07 2.265691971e-06 1.489532234e-06 1.819361255e-06 1.03389338e-06
2.70124 3.7629008e-06 4.0907e-06 4.4431609e-06 5.2915442 36.81924 113.6459 14.044825 13.143012 3.311832 0.326776 -2.735464 0.727132 2.9901268 0.9997904 0.53888256 0.6245767 0.6026698 11.448732 10.53834 9.49854 10.653492 10.4418 10.45256 10.433396 0.1959408 0.4379196 0.1683372 0.1715742 0.0890502 0.0989445 6.14392736e-06 3.7601568e-06 -4.99197284e-07 3.8892284e-06 4.114112 3.012899 4.622656 5.99338063e-07 2.978549371e-06 2.578994298e-06 1.885687987e-06 1.139802194e-06
2.71505 3.7960024e-06 4.1224486e-06 4.4371978e-06 5.2454066 38.6756 111.11948 14.942818 13.094488 -0.1036 -0.468712 -4.286808 0.502919 5.1066181 0.9999924 0.5463616 0.7455565 0.5920588 10.706716 9.438972 12.232432 9.472836 11.949236 11.284768 10.774028 0.2119818 0.3780102 0.2443938 0.1223328 0.0867921 0.0938271 6.14255936e-06 3.7612218e-06 -5.65928948182e-07 3.8905072e-06 3.587876 4.217402 5.312696 9.90252757e-07 2.084228271e-06 1.625620011e-06 1.871040917e-06 1.071655826e-06
2.48035 3.6772288e-06 4.1133473e-06 4.445692e-06 5.1990674 37.25882 113.02774 14.280787 13.361566 1.071896 -0.099624 -6.49972 0.5077399 4.1677219 0.999862 0.7169276 0.8237692 0.7460677 9.1247536 10.72188 10.376744 10.882548 9.407652 9.1406984 10.619716 0.01331292 0.4554024 0.3135546 0.141555 0.01865766 0.01710897 6.14254592e-06 3.7610244e-06 -5.03269098e-07 3.88328e-06 4.491876 3.625949 5.24504 9.98204797e-07 2.689917109e-06 2.246480814e-06 1.837957535e-06 1.293636421e-06
2.82931 3.7387012e-06 4.1507145e-06 4.4406568e-06 5.0575568 40.18722 111.01544 14.291146 12.915386 2.72408 0.400072 -3.617488 0.723597 3.3474376 0.9999916 0.762252 0.7844356 0.7799365 11.311676 11.436704 11.539676 10.786308 10.672812 9.00582272 9.1698196 0.1384008 0.4386456 0.1081428 0.1201584 0.0365313 0.0328074 6.14506976e-06 3.759195e-06 -5.06767216e-07 3.8939884e-06 4.362752 3.831473 5.604436 8.38400761e-07 2.212262659e-06 1.842156695e-06 2.339797147e-06 1.380169111e-06
2.57438 3.797012e-06 4.0870808e-06 4.4376202e-06 5.16200135 35.04014 115.26908 14.818384 13.381096 0.871544 -0.508464 -7.9191064 0.6180425 3.101185 0.999978 0.7961316 0.8239141 0.6238756 9.64602 9.429284 9.00000937652 12.751784 12.970144 11.29518 11.786984 0.01096152 0.2068926 0.4724838 0.1836852 0.2040948 9.84786e-08 6.14256032e-06 3.7596918e-06 -4.96941178e-07 3.8892448e-06 3.737328 3.682358 2.594088 9.92883124e-07 2.213327446e-06 1.893331458e-06 2.293606387e-06 1.276959757e-06
2.82422 3.5412092e-06 4.1219286e-06 4.4504272e-06 5.20648205 41.51456 109.91328 14.643577 13.063366 -0.021744 -0.183792 -3.1158 0.6762015 3.6291421 0.9999748 0.7335492 0.652366 0.4553722 10.743064 11.06292 11.470772 9.755368 11.677604 10.4271 11.509356 0.2589 0.3767328 0.2803212 0.1498062 0.0741783 0.0349431 6.14321792e-06 3.759258e-06 -4.86874772e-07 3.8802676e-06 4.532828 3.515969 5.343392 7.42888369e-07 2.931698743e-06 2.166551803e-06 2.424695164e-06 1.489227295e-06
2.57123 3.7019696e-06 4.1344125e-06 4.4336695e-06 5.08262045 37.97756 112.90878 14.247379 13.273548 -0.86928 -0.211992 -0.993544 0.5268001 4.2366754 0.9990072 0.6363436 0.5876173 0.5850118 9.2414368 10.941632 12.408748 9.604672 11.444496 11.458468 11.287064 0.2528094 0.4311282 0.1845756 0.05710728 0.0634527 0.00378999 6.14481728e-06 3.757995e-06 -4.77196308e-07 3.8880972e-06 4.946432 3.368264 5.273308 8.07595597e-07 2.199280256e-06 2.027314656e-06 2.660972899e-06 1.13062403e-06
2.79537 3.7557524e-06 4.1412778e-06 4.430599e-06 5.1716615 42.26136 108.05422 14.817871 13.326944 1.050832 -0.19696 -3.64728 0.50239388 4.406005 0.9999972 0.725698 0.7329502 0.7329502 9.114654 9.0483176 10.68876 10.939652 10.482388 12.276936 11.127344 0.00569466 0.47319 0.1958706 0.1911282 0.1094178 0.00983268 6.14319296e-06 3.7609782e-06 -5.6454229092e-07 3.8864036e-06 3.930764 3.35948 3.470296 8.8786225e-07 2.629884118e-06 2.446100882e-06 2.330828941e-06 6.56628848e-07
2.80062 3.628642e-06 4.1383021e-06 4.4366599e-06 5.0000972756 39.39242 111.41146 14.491477 13.15032 2.317648 -0.137808 -2.40728 0.671903 3.3412996 0.99962 0.7450992 0.6346981 0.6329638 11.493368 10.728808 10.728636 11.636428 11.119468 10.468756 10.263368 0.2309826 0.4724886 0.1322568 0.146952 0.02310687 0.01104378 6.1436576e-06 3.7588548e-06 -4.58758356e-07 3.8866292e-06 5.010184 3.264977 5.123188 7.09442848e-07 2.608118472e-06 2.794551178e-06 2.22510509e-06 1.348760394e-06
2.65326 3.6555512e-06 4.1360297e-06 4.4411656e-06 7.2099725 39.4489 109.8396 14.765428 13.0232 1.38024 0.090176 -0.679752 0.6115775 3.6284392 0.9999856 0.7496352 0.698383 0.6174703 11.375964 10.385456 10.36008 10.283616 10.076896 10.20394 9.560416 0.3296046 0.3634668 0.281709 0.060162 0.0668466 0.074274 6.14518496e-06 3.7607352e-06 -5.519829102e-07 3.8938272e-06 3.8614 4.037486 5.05602 9.32928139e-07 2.704594173e-06 2.335078091e-06 2.158463421e-06 1.038572444e-06
2.45412 3.5594712e-06 4.1656671e-06 4.4444053e-06 5.25787385 43.22918 107.23182 14.898268 13.076022 -0.976528 -0.286296 -5.096192 0.6874835 3.2185099 0.9999964 0.6254436 0.715834 0.5970556 10.716908 11.153236 10.973976 10.960132 11.0309 11.30506 9.80322 0.1742172 0.4344108 0.320733 0.05495946 0.0610596 0.0678438 6.14314208e-06 3.7601322e-06 -4.73037842e-07 3.8897524e-06 4.518316 3.545921 5.495376 9.15463621e-07 2.214467218e-06 3.140137047e-06 2.546925713e-06 1.449425257e-06
2.61699 3.4724192e-06 4.1536512e-06 4.4483422e-06 5.5605515 39.05846 111.73834 14.601637 13.130916 -0.365832 -0.431312 -6.29912 0.8396755 2.4742774 0.9915268 0.7282376 0.6372262 0.5289634 10.966732 12.0839 9.428788 11.487852 9.463032 10.268852 11.842412 0.2933562 0.3454632 0.3722652 0.2720502 0.0537069 0.049773 6.1442624e-06 3.760332e-06 -5.3020542e-07 3.8880272e-06 5.006164 2.618783 5.419448 6.63178159e-07 2.784363216e-06 2.460547992e-06 2.883578369e-06 1.352519642e-06
2.97622 3.4269546e-06 4.1334219e-06 4.4416102e-06 5.07596855 36.9821 114.62236 14.156371 13.057738 -3.8329288 -1.073696 -7.97098064 0.5460228 4.5197263 0.9999336 0.6488328 0.5201038 0.4751857 9.01747536 11.514888 9.02092016 9.01414304 10.6647 11.502752 11.456116 0.3802908 0.3430008 0.4948644 0.2577906 0.2285886 0.1477695 6.1445792e-06 3.7617816e-06 -4.63335806e-07 3.8868484e-06 5.016524 3.631553 4.24408 8.17415767e-07 2.408743355e-06 2.405364031e-06 2.040856947e-06 1.059943169e-06
2.8098 3.6931132e-06 4.1594544e-06 4.412632e-06 5.4739265 38.95732 111.068 14.943709 13.186874 -0.762216 0.500728 -6.361656 0.588412 3.5833546 0.9999956 0.7361048 0.446023 0.4431718 12.009056 12.84816 10.74674 11.785072 11.596304 11.60744 9.1820224 0.2067672 0.4991124 0.2399664 0.1235844 0.137316 0.0436716 6.14426048e-06 3.7615344e-06 -5.1445202e-07 3.8891056e-06 4.665528 3.986216 5.417968 9.11599489e-07 2.311732761e-06 2.237112688e-06 2.443621378e-06 1.602649606e-06
2.94622 3.7483104e-06 4.1407201e-06 4.4387062e-06 5.03182283 38.64096 112.34936 14.207221 13.079074 -0.392072 0.578296 -4.629472 0.770349 2.4815638 0.9999864 0.598964 0.5096413 0.4267414 9.988052 10.310576 11.548048 9.76864 9.841408 10.091012 11.413856 0.1919682 0.460842 0.4747236 0.0472248 0.0455307 0.01996668 6.14227808e-06 3.7602426e-06 -4.7561134e-07 3.8868404e-06 4.305388 3.518666 4.752104 9.84320695e-07 1.981548811e-06 2.041881742e-06 2.333798347e-06 9.90397081e-07
2.53676 3.7107844e-06 4.0897939e-06 4.4528476e-06 5.20869425 38.15768 112.65632 14.231341 13.11217 1.910136 0.172192 -1.17556 0.673284 3.195532 0.9999996 0.695034 0.5208022 0.5208022 11.627296 10.926092 11.266936 11.29652 12.391172 11.303016 11.706828 0.4316916 0.4645266 0.0911238 0.1012368 0.1124853 0.0743571 6.14401184e-06 3.7611708e-06 -4.62488376e-07 3.8927876e-06 4.974064 3.441842 5.31046 7.88998213e-07 2.47930424e-06 2.616011893e-06 2.206043903e-06 1.474135314e-06
2.78391 3.6622676e-06 4.1287757e-06 4.4455111e-06 5.3029544 38.10132 112.61484 14.473711 13.117644 0.72776 -0.377952 -3.989768 0.588004 4.286809 0.9999832 0.5742836 0.5226427 0.5200939 9.468184 11.3304 11.459756 9.1019624 9.773524 12.534296 11.422896 0.2309784 0.3976992 0.228273 0.2536368 0.1177401 0.0698361 6.1439216e-06 3.761259e-06 -4.98688162e-07 3.8875072e-06 4.559688 3.198035 3.857496 7.1511517e-07 2.214682175e-06 2.616661763e-06 2.872880509e-06 1.061272903e-06
2.73361 3.566602e-06 4.109706e-06 4.445668e-06 5.25997895 36.85188 113.69486 14.852476 12.993856 -2.517928 0.0178 -3.359792 0.7517625 2.9506753 0.999974 0.661978 0.5808673 0.4154014 10.330008 12.11608 11.207904 12.423304 9.68238 11.135988 9.03971736 0.2886402 0.4175658 0.387765 0.05495652 0.01374321 0.00734388 6.1445744e-06 3.76071e-06 -5.533907396e-07 3.8829344e-06 4.535112 3.66227 5.345736 2.36420344e-07 2.264227264e-06 2.102619592e-06 2.054884141e-06 1.34283158e-06
2.85196 3.5164656e-06 4.1431329e-06 4.4404579e-06 5.649053 37.55666 113.2812 14.346163 13.487958 0.346328 -0.49048 -6.249016 0.5658125 3.0203218 0.9999772 0.6981948 0.6491854 0.6491854 9.790576 11.9334 10.849464 10.592804 9.543832 10.149476 9.90784 0.0849822 0.4015596 0.2386236 0.135543 0.0504858 0.0560952 6.14397056e-06 3.7621722e-06 -4.81784216e-07 3.8921216e-06 4.482308 4.070912 4.772796 7.82720497e-07 3.124715132e-06 2.748980294e-06 2.102934529e-06 1.307178712e-06
2.68274 3.6394372e-06 4.1350677e-06 4.4399947e-06 5.1989108 37.26776 112.96772 14.705056 13.302682 2.19924 -0.2038 -3.412 0.50262488 4.2968476 0.9965612 0.760222 0.8143597 0.7869349 9.0211584 9.0501632 11.645032 10.48412 9.1231152 10.881928 11.595872 0.0760116 0.3117492 0.3139014 0.1681872 0.1032678 0.00592548 6.14130464e-06 3.7600122e-06 -5.37764064e-07 3.8880328e-06 4.097232 3.458129 2.1844728 8.7623389e-07 2.165377038e-06 2.201639784e-06 2.607333629e-06 1.189982156e-06
2.76623 3.712728e-06 4.1170627e-06 4.4352379e-06 5.00000059441 38.75664 112.82322 14.293792 12.922848 -0.58688 -0.162752 -0.849936 0.673313 3.684295 0.9974892 0.7541864 0.5910445 0.5891437 10.499536 9.851128 11.630736 9.673424 10.512584 11.049056 12.109036 0.3359016 0.4409472 0.1999968 0.153312 0.034083 0.0378699 6.1451648e-06 3.7608234e-06 -4.97615636e-07 3.8852404e-06 4.448728 3.413102 4.845312 6.37947415e-07 2.332713564e-06 2.474720157e-06 2.39707069e-06 1.161032947e-06
2.92325 3.7153852e-06 4.110785e-06 4.456405e-06 5.4034493 36.86582 113.82154 14.904235 13.122502 -0.391168 -1.015144 -3.232968 0.6015145 4.2013918 0.9999948 0.5812816 0.5581936 0.5103901 12.401992 11.591104 11.974052 9.44822 10.067068 11.240008 10.229704 0.3556518 0.5149386 0.2176824 0.2387196 0.0932379 0.0358014 6.14213024e-06 3.7588908e-06 -5.17895358e-07 3.8929748e-06 4.075132 3.860693 4.7669 1.48595257e-07 2.407828538e-06 2.221385834e-06 2.254694171e-06 8.63837398e-07
2.96551 3.529326e-06 4.1239358e-06 4.4449726e-06 5.0004410324 40.1997 111.82186 14.542768 12.938892 -2.001144 -0.329432 -1.725064 0.7630085 3.044458 0.9993968 0.783282 0.6042106 0.4596175 10.476156 11.893696 12.017412 9.2236604 10.019084 9.0829788 10.24276 0.3511056 0.3940794 0.256473 0.1507026 0.01127331 0.01252578 6.14251424e-06 3.7611042e-06 -4.54836108e-07 3.881186e-06 4.966764 3.25634 4.906432 2.05107688e-07 3.22015604e-06 2.976729735e-06 2.581258845e-06 1.604404255e-06
2.59509 3.7964e-06 4.1021569e-06 4.4466481e-06 5.00003257798 38.30436 112.31464 14.330386 13.30628 2.851384 0.257408 -1.017248 0.6141535 3.9457045 0.9896516 0.6785976 0.6667813 0.6393952 9.777804 10.7505 10.738588 11.75804 10.299388 12.964 12.806656 0.0813756 0.5444058 0.1561314 0.1652592 0.0599535 1.279014e-06 6.14308928e-06 3.759789e-06 -5.23456192e-07 3.8847136e-06 4.906288 3.069539 5.964 9.91009e-07 2.597395617e-06 2.310972913e-06 2.375589987e-06 1.321325882e-06
2.73624 3.5956596e-06 4.1261471e-06 4.434571e-06 5.0000826137 37.9248 113.5786 14.677336 13.08704 -0.031656 -0.335904 -6.100704 0.6743855 2.977534 0.9999112 0.793994 0.6776632 0.6014053 10.835576 10.2084 11.678976 10.091172 11.003452 12.339884 10.046732 0.2379294 0.3381666 0.4020486 0.0753024 0.00705843 0.00784059 6.1451648e-06 3.7613466e-06 -4.96246468e-07 3.8789328e-06 4.202216 3.586931 4.577768 6.61156183e-07 1.858443437e-06 3.098895297e-06 2.638617371e-06 1.919356252e-06
2.60489 3.5494052e-06 4.124214e-06 4.4390326e-06 5.00019650375 40.82218 110.74506 14.431483 13.067986 1.466032 0.360112 -1.6632 0.5672465 4.4977681 0.996024 0.618008 0.5231332 0.3994885 10.1752 10.927156 9.585484 10.711588 11.14972 10.96828 9.438108 0.1377828 0.5052498 0.143823 0.1526988 0.093426 0.070125 6.14318336e-06 3.7605636e-06 -5.40506882e-07 3.887068e-06 4.260088 3.416015 5.835008 8.61751387e-07 2.321840739e-06 2.18201371e-06 2.115986918e-06 1.034888181e-06
