# z rho mu
324.851 3.61266e-06 0
324.851 3.61266e-06 0
325.351 3.61266e-06 0
325.351 3.61266e-06 0
325.851 3.61266e-06 0
325.851 3.61266e-06 0
326.351 3.61266e-06 0
326.351 3.61266e-06 0
326.851 3.61266e-06 0
326.851 3.61266e-06 0
327.351 3.61266e-06 0
327.351 3.61266e-06 0
327.851 3.61266e-06 0
327.851 3.61266e-06 0
328.351 3.61266e-06 0
328.351 3.61266e-06 0
328.851 3.61266e-06 0
328.851 3.61266e-06 0
329.351 3.61266e-06 0
329.351 3.61266e-06 0
329.851 3.61266e-06 0
329.851 3.61266e-06 0
330.351 3.61266e-06 0
330.351 3.61266e-06 0
330.851 3.61266e-06 0
330.851 3.61266e-06 0
331.351 3.61266e-06 0
331.351 3.61266e-06 0
331.851 3.61266e-06 0
331.851 3.61266e-06 0
332.351 3.61266e-06 0
332.351 3.61266e-06 0
332.851 3.61266e-06 0
332.851 3.61266e-06 0
333.351 3.61266e-06 0
333.351 3.61266e-06 0
333.851 3.61266e-06 0
333.851 3.61266e-06 0
334.351 3.61266e-06 0
334.351 3.61266e-06 0
334.851 3.61266e-06 0
334.851 3.61266e-06 0
335.351 3.61266e-06 0
335.351 3.61266e-06 0
335.851 3.61266e-06 0
335.851 3.61266e-06 0
336.351 3.61266e-06 0
336.351 3.61266e-06 0
336.851 3.61266e-06 0
336.851 3.61266e-06 0
337.351 3.61266e-06 0
337.351 3.61266e-06 0
337.851 3.61266e-06 0
337.851 3.61266e-06 0
338.351 3.61266e-06 0
338.351 3.61266e-06 0
338.851 3.61266e-06 0
338.851 3.61266e-06 0
339.351 3.61266e-06 0
339.351 3.61266e-06 0
339.851 3.61266e-06 0
339.851 3.61266e-06 0
340.351 3.61266e-06 0
340.351 3.61266e-06 0
340.851 3.61266e-06 0
340.851 3.61266e-06 0
341.351 3.61266e-06 0
341.351 3.61266e-06 0
341.851 3.61266e-06 0
341.851 3.61266e-06 0
342.351 3.61266e-06 0
342.351 3.61266e-06 0
342.851 3.61266e-06 0
342.851 3.61266e-06 0
343.351 3.61266e-06 0
343.351 3.61266e-06 0
343.851 3.61266e-06 0
343.851 3.61266e-06 0
344.351 3.61266e-06 0
344.351 3.61266e-06 0
344.851 3.61266e-06 0
344.851 3.61266e-06 0
345.351 3.61266e-06 0
345.351 3.61266e-06 0
345.851 3.61266e-06 0
345.851 3.61266e-06 0
346.351 3.61266e-06 0
346.351 3.61266e-06 0
346.851 3.61266e-06 0
346.851 3.61266e-06 0
347.351 3.61266e-06 0
347.351 3.61266e-06 0
347.851 3.61266e-06 0
347.851 3.61266e-06 0
348.351 3.61266e-06 0
348.351 3.61266e-06 0
348.851 3.61266e-06 0
348.851 3.61266e-06 0
349.351 3.61266e-06 0
349.351 3.61266e-06 0
349.851 3.61266e-06 0
