# x	 y	 dy	 fy
2.250000000000000056e-01 9.650999999999999579e-01 1.000000000000000021e-02 9.772652973996005521e-01
2.260000000000000064e-01 9.418999999999999595e-01 1.000000000000000021e-02 9.540646494918526566e-01
2.270000000000000073e-01 9.185999999999999721e-01 1.000000000000000021e-02 9.301906847131060641e-01
2.280000000000000082e-01 8.951999999999999957e-01 1.000000000000000021e-02 9.061984197561511190e-01
2.290000000000000091e-01 8.717000000000000304e-01 1.000000000000000021e-02 8.822061547991960628e-01
2.300000000000000100e-01 8.481100000000000305e-01 1.000000000000000021e-02 8.582138898422411177e-01
2.310000000000000109e-01 8.244500000000000162e-01 1.000000000000000021e-02 8.342216248852861726e-01
2.320000000000000118e-01 8.007100000000000328e-01 1.000000000000000021e-02 8.102293599283311165e-01
2.330000000000000127e-01 7.769000000000000350e-01 1.000000000000000021e-02 7.859547047412355214e-01
2.340000000000000135e-01 7.530299999999999772e-01 1.000000000000000021e-02 7.614658246291818866e-01
2.349999999999999867e-01 7.291100000000000358e-01 1.000000000000000021e-02 7.369769445171290290e-01
2.359999999999999876e-01 7.051399999999999890e-01 1.000000000000000021e-02 7.124880644050753942e-01
2.369999999999999885e-01 6.811399999999999677e-01 1.000000000000000021e-02 6.879991842930217594e-01
2.379999999999999893e-01 6.571000000000000174e-01 1.000000000000000021e-02 6.635103041809682356e-01
2.389999999999999902e-01 6.330400000000000471e-01 1.000000000000000021e-02 6.389673959943523718e-01
2.399999999999999911e-01 6.089599999999999458e-01 1.000000000000000021e-02 6.142900684160665925e-01
2.409999999999999920e-01 5.848700000000000010e-01 1.000000000000000021e-02 5.896127408377808132e-01
2.419999999999999929e-01 5.607699999999999907e-01 1.000000000000000021e-02 5.649354132594951450e-01
2.429999999999999938e-01 5.366800000000000459e-01 1.000000000000000021e-02 5.402580856812093657e-01
2.439999999999999947e-01 5.125899999999999901e-01 1.000000000000000021e-02 5.155807581029236975e-01
2.449999999999999956e-01 4.885300000000000198e-01 1.000000000000000021e-02 4.909040279988968747e-01
2.459999999999999964e-01 4.644900000000000140e-01 1.000000000000000021e-02 4.663519028614701023e-01
2.469999999999999973e-01 4.404699999999999727e-01 1.000000000000000021e-02 4.417997777240433854e-01
2.479999999999999982e-01 4.164999999999999813e-01 1.000000000000000021e-02 4.172476525866166686e-01
2.489999999999999991e-01 3.925600000000000200e-01 1.000000000000000021e-02 3.926955274491898962e-01
2.500000000000000000e-01 3.686800000000000077e-01 1.000000000000000021e-02 3.681434023117631238e-01
2.510000000000000009e-01 3.448599999999999999e-01 1.000000000000000021e-02 3.435912771743364069e-01
2.520000000000000018e-01 3.210999999999999965e-01 1.000000000000000021e-02 3.193538822435298963e-01
