# x	 y	 dy	 fy
2.509700000000000264e-01 5.513225764104390247e-01 5.000000000000000278e-02 4.660177622019101573e-01
2.514700000000000268e-01 5.483319515522689924e-01 5.000000000000000278e-02 4.559460184598254084e-01
2.518799999999999928e-01 5.192118191685689554e-01 5.000000000000000278e-02 4.477026441095264819e-01
2.527800000000000047e-01 5.079938944238630016e-01 5.000000000000000278e-02 4.296195363268334733e-01
2.536900000000000266e-01 4.962161371819939770e-01 5.000000000000000278e-02 4.113794786786503233e-01
2.545999999999999930e-01 4.817773799401239843e-01 5.000000000000000278e-02 3.931931260427875552e-01
2.555000000000000049e-01 4.388794551954179890e-01 5.000000000000000278e-02 3.752492172175274088e-01
2.564100000000000268e-01 4.171306979535480131e-01 5.000000000000000278e-02 3.571509113649040668e-01
2.573199999999999932e-01 3.950069407116790221e-01 5.000000000000000278e-02 3.391280802248076154e-01
2.582200000000000051e-01 3.624400159669730059e-01 5.000000000000000278e-02 3.213624562968376841e-01
2.591300000000000270e-01 3.667812587251029766e-01 5.000000000000000278e-02 3.034557209050103843e-01
2.600299999999999834e-01 3.498043339803970087e-01 5.000000000000000278e-02 2.858133959708242244e-01
2.609400000000000053e-01 3.441665767385270192e-01 5.000000000000000278e-02 2.680681980256585661e-01
2.618400000000000172e-01 3.074866519938210252e-01 5.000000000000000278e-02 2.505848933085503272e-01
2.627499999999999836e-01 2.592778947519520094e-01 5.000000000000000278e-02 2.329766565208526152e-01
2.636600000000000055e-01 2.103671375100819863e-01 5.000000000000000278e-02 2.154726668656878896e-01
2.645600000000000174e-01 2.537522127653760173e-01 5.000000000000000278e-02 1.982535788337313754e-01
2.654699999999999838e-01 2.589034555235060209e-01 5.000000000000000278e-02 1.809229644090034339e-01
2.663699999999999957e-01 2.468535307788000122e-01 5.000000000000000278e-02 1.638685992763938559e-01
2.672800000000000176e-01 1.814597735369309905e-01 5.000000000000000278e-02 1.467599033444412227e-01
2.681899999999999840e-01 2.008140162950609875e-01 5.000000000000000278e-02 1.297425222666496458e-01
2.690899999999999959e-01 2.054390915503550019e-01 5.000000000000000278e-02 1.130027309838739502e-01
2.700000000000000178e-01 1.681963343084849904e-01 5.000000000000000278e-02 9.620264751217422194e-02
2.708999999999999742e-01 1.948444095637789919e-01 5.000000000000000278e-02 7.971567878296875742e-02
2.718099999999999961e-01 2.257946523219100110e-01 5.000000000000000278e-02 6.314698202727163368e-02
2.727100000000000080e-01 2.056637275772039974e-01 5.000000000000000278e-02 4.686182773137419905e-02
2.736199999999999743e-01 1.390529703353340085e-01 5.000000000000000278e-02 3.056685708398285822e-02
2.745299999999999963e-01 1.338972130934640015e-01 5.000000000000000278e-02 1.438812026943868914e-02
2.754300000000000082e-01 1.340712883487580054e-01 5.000000000000000278e-02 5.538241919379188402e-03
2.763399999999999745e-01 1.539925311068890135e-01 5.000000000000000278e-02 1.789839716318218296e-02
2.772399999999999864e-01 1.513446063621829984e-01 5.000000000000000278e-02 3.301239314707986316e-02
2.781500000000000083e-01 4.948384912031299904e-02 5.000000000000000278e-02 4.864937154414662041e-02
2.790500000000000203e-01 5.252692437560679828e-02 5.000000000000000278e-02 6.399367355860395568e-02
2.799599999999999866e-01 1.053271671337370069e-01 5.000000000000000278e-02 7.932031271392808724e-02
2.808599999999999985e-01 8.414624238903109510e-02 5.000000000000000278e-02 9.433222414588131322e-02
2.817700000000000204e-01 4.984348514716149814e-02 5.000000000000000278e-02 1.093799927788548926e-01
2.826699999999999768e-01 3.019956040245539916e-02 5.000000000000000278e-02 1.241146728982247815e-01
2.835799999999999987e-01 7.415280316058579790e-02 5.000000000000000278e-02 1.388087055708543960e-01
2.844800000000000106e-01 9.148187841587969438e-02 5.000000000000000278e-02 1.532035365096163781e-01
