Chisq l_lipid sigma global_rough rhoprot d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 d_on8 d_on9 d_on10 d_on11 d_on12 d_on13 d_on14 d_on15 d_on16 d_on17 d_on18 d_on19 d_on20 d_on21 d_on22 d_on23 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 vf_on7 vf_on8 vf_on9 vf_on10 vf_on11 vf_on12 vf_on13 vf_on14 vf_on15 vf_on16 vf_on17 vf_on18 vf_on19 vf_on20 vf_on21 vf_on22 vf_on23 rho_solv_0 mu_solv_0 mu_organic beamintensity alignment background_0
4.01102 11.194198 2.59627 5.7538515 1.235334e-05 -1.23784 -4.257547 -2.571836 4.74776 4.98142 0.14768 4.95133 -2.99705 4.95223 -4.99834731 2.20392 -2.02605 -3.34899 4.67875 -4.799827 0.475 1.19924 -3.68367 -1.25762 1.04743 -0.33157 4.9422 -1.10659 0.06921171 0.4900194 0.8096552 0.704628 0.3677672 0.3071336 0.5105384 0.6950928 0.5239053 0.3583719 0.4748904 0.3666365 0.2158275 0.2338945 0.265648 0.3584425 0.310803 0.2885795 0.155968 0.053111 0.0318866 0.01184295 0.01314235 1.0388299e-05 2.68484055e-08 9.9443323e-08 1.012572 0.006060012 7.4335535e-09
3.315 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
4.09586 8.2696232 2.7284245 6.4647365 1.1788152e-05 -4.9999874047 -4.9999896852 -0.946844 4.9 3.96774 2.54627 3.65676 -4.99774418 4.9 -4.9999757093 1.33193 -2.60993 -4.99999173449 -2.63022 -4.825299 -2.83 4.9 -4.99999247356 4.9 4.57351 3.24051 2.12862 4.9 0.07514757 0.6717555 0.8404064 0.6691408 0.3635696 0.340556 0.5092544 0.619316 0.43992 0.3143169 0.4421889 0.3033465 0.1890595 0.168548 0.2265125 0.293275 0.237358 0.2382805 0.067301 0.0439265 0.024586 0.00966795 0.01074215 9.281264e-06 2.83648337e-08 9.901e-08 0.9933686 0.001233701 1.52206481e-08
5.18588 9.1065768 1.946432 7.161229 1.1867208e-05 -4.73468 -4.301528 -4.2270836 4.99925 4.55027 4.46455 2.94582 -3.19975 3.01003 -4.999886215 3.60929 -3.85518 -4.64193 -4.506803 -4.083206 -1.68346 1.3355 -4.9999642665 4.95185 4.59793 0.79949 4.41115 1.06938 0.05402241 0.6703371 0.826128 0.58892 0.3116056 0.3429328 0.4900504 0.6172184 0.4781511 0.3425049 0.4126716 0.3213745 0.162951 0.1583595 0.233409 0.2984515 0.25555 0.247017 0.074112 0.0498374 0.0300633 0.01642575 0.00895925 9.600426e-06 2.77949472e-07 9.9524404e-08 1.0127782 0.002119229 1.80922434e-08
2.70076 9.384089 1.37482365 6.059305 1.2489292e-05 -4.724625 -4.69984 -2.076368 1.82443 4.9 -0.49435 -1.33038 -3.41474 4.9 -4.9999556966 2.2788 -4.74032 -4.07022 -0.17222 -4.9442296 -4.999803757 4.9 -4.9999556827 4.9 0.28296 4.9 3.64915 0.52866 0.1059435 0.7148808 0.7910032 0.7298688 0.3037496 0.3051216 0.470068 0.7252816 0.4547178 0.3415887 0.4427649 0.300236 0.1277015 0.1745065 0.246617 0.3015595 0.2413725 0.2110435 0.0296111 2.38691e-08 2.65212e-08 2.946805e-08 3.274225e-08 1.0648124e-05 1.010560711e-07 9.901e-08 1.0024822 0.00693 1.0017166598e-10
3.10836 10.138024 4.456712 6.7868435 1.2385972e-05 -2.93408 -4.236263 -1.898228 4.1083 4.99394 2.7197 3.12638 -1.27411 3.19666 -3.98819 4.00365 -1.27835 -2.93006 -0.61651 -2.85645 -2.03753 3.95015 -2.07487 4.60233 3.32354 4.10156 3.76841 0.37942 0.006129495 0.4967703 0.6675504 0.7015664 0.3694408 0.322212 0.482188 0.6637984 0.5078745 0.3444705 0.4750011 0.337238 0.209432 0.20249 0.2797405 0.3298625 0.278748 0.237701 0.0887605 0.0525285 0.025331 0.01269385 0.01410425 1.0236432e-05 2.36618826e-07 9.1749637e-08 1.0182688 0.00567315 1.23733042e-08
3.60886 10.34689 4.4657085 6.906705 1.2416312e-05 -2.4634 -4.358205 -1.903508 4.04383 4.9 2.46023 2.87272 -0.79357 3.61355 -3.95804 4.04462 -1.33781 -3.13475 -1.01698 -2.90158 -1.78827 3.10173 -1.93187 4.35724 3.19592 3.92556 3.80424 -0.23367 0.006506775 0.4846329 0.6540312 0.6854448 0.3603696 0.3139184 0.4754544 0.654576 0.5005557 0.3459708 0.4561281 0.340602 0.206214 0.198776 0.269672 0.3278055 0.28065 0.245434 0.088369 0.043328 0.0273626 0.0163812 0.0113345 1.0205272e-05 2.43224832e-07 9.1909324e-08 1.0196892 0.005711342 1.2178794e-08
2.97444 9.96616 4.180091 6.6777835 1.2378452e-05 -3.15333 -4.369744 -2.017436 4.099 4.99014 2.32663 3.9733 -2.08052 3.82391 -4.129158 3.62412 -1.92376 -3.55126 -0.2088 -3.24797 -1.85674 4.16949 -1.46664 3.91276 2.59354 4.27094 1.59856 -0.74538 0.01085391 0.4984326 0.7012688 0.7208632 0.3587736 0.323312 0.5341592 0.6975304 0.5256207 0.3674781 0.4809969 0.356806 0.2098775 0.2114405 0.285747 0.3480105 0.278572 0.241621 0.086224 0.0413495 0.0200366 0.0125969 0.01399655 1.0300937e-05 2.37302616e-07 9.3286018e-08 1.0156606 0.005939717 1.4801039e-08
3.12128 9.738366 2.831205 7.6879755 1.1982016e-05 -3.8565 -2.07139 -3.102344 4.62582 4.9 4.02908 3.78615 -2.30625 4.17763 -4.388427 3.34702 -2.64133 -3.95159 0.2161 -3.7284 1.16689 4.39872 -3.06958 4.80686 3.99284 0.35175 3.80982 -1.82148 0.01787913 0.7016148 0.8008952 0.7018816 0.3580696 0.332512 0.51338 0.6663984 0.4745709 0.3388347 0.4615911 0.343289 0.2061705 0.2028165 0.271008 0.330799 0.274634 0.248278 0.0793785 0.04256265 0.0252828 0.01763255 0.0111974 9.904806e-06 1.75335386e-07 9.5204539e-08 1.0170818 0.003799817 1.08923221e-08
2.65693 10.107532 4.002878 6.8736355 1.2334932e-05 -2.90973 -3.76593 -2.134832 4.29772 4.96898 3.27851 3.69782 -1.20745 3.52027 -3.90515 4.00228 -1.12802 -3.17816 -0.73664 -2.77442 -1.86665 3.95235 -1.9913 4.63369 3.16459 3.68811 3.74131 -0.10993 0.01896876 0.533925 0.7134552 0.7086128 0.3621568 0.3382208 0.5211992 0.6958432 0.5137893 0.3576267 0.4745709 0.3489675 0.211988 0.2120025 0.289433 0.343715 0.2897155 0.2460585 0.087646 0.0480036 0.02283205 0.01723235 0.0173264 1.0209547e-05 2.38013163e-07 9.1028224e-08 1.0165302 0.005622897 1.23661685e-08
2.669 10.366672 3.768589 6.3152445 1.2195216e-05 -3.2037 -3.50399 -1.188284 4.91211 2.29111 2.49305 4.5385 -1.84735 3.40943 -4.08173 3.9697 -0.52427 -1.38895 -2.15414 -0.94334 -2.55342 0.85726 0.52588 4.89533 3.20888 4.05793 2.04313 -1.282 0.01321164 0.5175657 0.7501128 0.7563104 0.4359808 0.3319832 0.550744 0.7057168 0.5481288 0.3590667 0.495747 0.3433075 0.200975 0.2078965 0.2894305 0.352332 0.3083955 0.2495615 0.1009285 0.062657 0.04231515 0.02395975 0.02662195 1.013197e-05 1.96765761e-07 8.780716e-08 1.0119288 0.005384078 1.78776235e-08
3.08056 10.535652 3.903033 6.786967 1.2522152e-05 -1.20136 -3.5029 -1.69934 4.07245 3.18835 3.51424 4.04307 -0.76339 3.58953 -3.627 2.81784 -0.63175 -2.67633 -0.24442 -2.75414 -0.99819 3.27693 -1.38853 3.62554 3.86559 3.40321 3.29414 0.6956 0.04285314 0.5201649 0.7011168 0.7299024 0.41394 0.3420072 0.5458896 0.7017168 0.5379417 0.3804264 0.5108481 0.3771595 0.231045 0.234304 0.298755 0.362312 0.313082 0.2715935 0.1158525 0.0676 0.0330345 0.0207121 0.02011425 1.0383853e-05 2.8126734e-07 9.0858142e-08 1.0209796 0.006599243 1.34347271e-08
5.37479 8.2349998 3.0548825 8.3974165 1.2753264e-05 -3.95158 -4.9999866132 -1.378952 3.59072 3.58798 2.2915 3.71782 -4.377358 2.94314 -4.9999326876 -0.57106 1.77722 -4.9999462341 4.9 -0.26507 -2.26562 4.50045 2.81984 0.67837 4.9562 2.18161 -2.20745 4.11063 0.07231239 0.6696819 0.7587512 0.6567736 0.349004 0.362232 0.5705696 0.677156 0.5046363 0.3715245 0.4428855 0.2662165 0.204925 0.2358675 0.2958415 0.3299595 0.2348275 0.1673405 0.081433 0.02543615 0.02018525 0.02242805 0.01440525 1.0419687e-05 1.891e-08 5.9009149e-08 1.0084758 0.00693 5.99e-10
2.36261 10.170532 3.848389 6.586061 1.2316072e-05 -3.26675 -4.161778 -1.442192 4.98867 4.98958 3.56549 4.39544 -2.49506 4.26755 -4.350619 1.97688 0.58679 -1.955 1.69037 -1.50408 -3.06354 2.26172 1.00918 -0.81818 0.34337 4.12785 4.78307 -1.88351 0.0002748069 0.5063715 0.7477568 0.7389344 0.3717224 0.3452944 0.5544056 0.7349304 0.5551092 0.3669066 0.5208462 0.356505 0.2013385 0.2247105 0.2893665 0.3429035 0.2953915 0.227846 0.1226155 0.0400688 0.0177037 0.0114727 0.01274745 1.0433082e-05 2.31649952e-07 6.6123289e-08 1.0046844 0.006268745 1.48631645e-08
2.98732 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.67252 10.142448 3.728651 6.4516265 1.206338e-05 -3.39758 -4.18911 -1.821524 4.93439 4.9872 4.30177 4.77615 -1.66975 3.6204 -4.193757 2.02652 -1.14994 -3.59206 -0.51577 -3.44998 -0.33446 2.78011 -2.31183 1.29733 2.279 -1.34146 1.85353 -2.31498 0.003052377 0.5012334 0.7747808 0.747184 0.359664 0.3524136 0.5898552 0.7358872 0.5417775 0.365112 0.5076657 0.3747385 0.2244115 0.2312925 0.29728 0.3718705 0.3028815 0.27044 0.1235555 0.0499988 0.0333599 0.01420725 0.0157858 1.0167367e-05 3.43511059e-07 4.1440015e-08 1.0251802 0.005378744 1.3090467e-08
2.66755 10.73462 3.928569 6.364977 1.2461292e-05 -1.43587 -4.133659 -1.555808 4.95581 4.93735 2.07281 4.55791 -1.99164 3.57412 -3.9422 2.77598 -0.98777 -3.26451 -1.26537 -3.01281 -1.64442 3.47682 -0.05435 1.63255 3.48134 3.54011 3.92562 1.68224 0.05450796 0.4962141 0.7087928 0.710248 0.3967216 0.3453192 0.5433968 0.6980128 0.5553216 0.3775401 0.4788747 0.345875 0.207251 0.2106485 0.288075 0.3444845 0.28832 0.233884 0.118254 0.0531495 0.03923475 0.01648515 0.01831685 1.0287314e-05 1.84385198e-07 9.014653e-08 1.0145772 0.00618989 1.4228187e-08
2.8438 11.146654 4.225425 6.1490515 1.2291856e-05 -1.42115 -4.474652 -1.480916 3.86949 2.93678 0.7889 2.37091 -1.83192 3.74941 -3.66543 2.17233 0.90658 -1.35833 -2.90246 -2.43849 -2.00682 3.22906 -1.48067 4.9144 2.16209 1.56517 3.20073 0.92604 0.01710369 0.4139433 0.6892488 0.7512872 0.4350736 0.3116736 0.4909264 0.6907856 0.5414031 0.3453309 0.4786821 0.346487 0.2047305 0.205528 0.287121 0.363874 0.2930065 0.255865 0.0867155 0.0531865 0.03151855 0.02775445 0.0308383 1.0265958e-05 2.83783489e-07 4.1000752e-08 1.0124378 0.005699582 1.11589877e-08
9.00098 10.577442 3.1872745 6.1462205 1.245976e-05 -3.37101 -4.9999794258 -1.667384 4.58888 -1.42799 4.9 -3.94467 -4.99999992676 4.9 -4.070019 4.9 -0.85194 -3.04322 0.19084 -4.999850597 0.843 1.67718 -1.75662 -0.29955 4.9 3.06413 4.25673 2.90159 0.02726766 0.218385 0.4904496 0.6677416 0.3700496 0.2686936 0.2391432 0.5108152 0.3886551 0.2720529 0.3751902 0.274556 0.1725085 0.1438765 0.183151 0.264942 0.245739 0.21794 0.1195235 0.03052965 0.02304065 0.0050654 0.001059895 9.887953e-06 2.41703647e-07 9.901e-08 1.0161868 0.003453541 1.00303634514e-10
2.26726 9.610252 3.9024345 7.3934755 1.2385632e-05 -3.05613 -3.08591 -0.959372 2.53611 4.99147 3.64738 4.49288 -1.55234 4.10459 -3.77412 3.14389 -1.81073 -3.14022 0.32861 -2.92375 -2.33307 2.92173 -2.31722 1.47816 2.77808 3.8185 3.25949 0.94443 0.04138146 0.6152544 0.6860616 0.6957016 0.3532216 0.337856 0.5187432 0.6516472 0.4600944 0.3300201 0.4512384 0.335601 0.197083 0.1996765 0.263216 0.323853 0.270696 0.2286645 0.115546 0.050056 0.0420638 0.015536 0.0172622 1.0141869e-05 2.6703658e-07 7.2113581e-08 1.0227396 0.005372759 1.54491402e-08
6.1811 10.172716 1.5030955 6.3567975 1.2041628e-05 -4.386242 -4.167325 -2.420216 4.99848 4.9 2.83698 0.27554 -2.59237 4.9 -4.999780321 1.51646 -0.18622 -4.882898 -1.18314 -1.94661 -4.673917 4.04189 -2.59233 1.05512 4.0587 3.8439 3.70846 1.48849 0.009 0.5365521 0.892 0.7421864 0.3621888 0.3731976 0.4973616 0.7390944 0.536976 0.3778803 0.4808349 0.314732 0.1909875 0.195229 0.287972 0.355763 0.2711165 0.2175865 0.0654615 0.0112751 2.94667e-07 3.27408e-07 3.637865e-07 1.0148709e-05 2.33326724e-07 9.8779924e-08 1.0094536 0.004988984 1.73291726e-08
2.87417 10.318232 4.4677035 6.5163025 1.2218864e-05 -2.98763 -4.244528 -1.948652 4.21634 4.9 2.37526 2.79414 -1.23822 3.4555 -3.52407 3.88637 -0.12852 -3.34035 -1.23108 -3.06325 -0.84015 3.56329 -2.28884 3.99437 2.91554 3.98295 3.8982 -0.53017 1.092222e-06 0.4524291 0.71602 0.7426312 0.3909336 0.3317456 0.4998792 0.7032192 0.5513247 0.3621834 0.4877019 0.351519 0.218014 0.209947 0.287878 0.356666 0.3022075 0.2618115 0.0933155 0.0434559 0.02426335 0.01347225 0.01496915 1.0147797e-05 2.43713395e-07 9.2582623e-08 1.0182782 0.005303753 1.45888642e-08
2.49079 9.50857 1.8135175 7.0149195 1.2388152e-05 -4.144703 -4.234571 -1.389464 4.41625 3.92115 2.22908 1.72613 -3.59083 3.03539 -4.969081 3.58618 -4.04746 -1.90349 -0.13696 -4.737999 -0.87715 3.75574 -4.273091 1.50668 1.94539 1.29883 2.96149 3.70292 0.0755856 0.6875676 0.8108616 0.709424 0.3779904 0.3671856 0.529432 0.709988 0.515295 0.3851262 0.4938399 0.3578225 0.2191065 0.218012 0.2970235 0.346976 0.2843365 0.2412425 0.0894835 0.03446705 0.0294712 0.02369365 0.0263263 1.0283951e-05 7.29325812e-08 7.3996264e-08 1.0096542 0.006115179 9.1733705e-10
22.6782 11.582726 3.0262115 4.437959 1.256712e-05 -4.857667 -4.9398289 -1.048244 4.9 2.87319 0.78879 4.9 -2.92714 4.9 -4.9 4.95951 -0.41943 -4.9 1.17222 -4.99826421 1.12907 2.78375 -1.50317 1.10601 2.39733 0.56213 4.9 1.88093 0.009 0.1504584 0.7376672 0.6486456 0.4161248 0.2555864 0.4693328 0.6292912 0.4620267 0.3006486 0.4258593 0.3190655 0.1762685 0.1659015 0.210313 0.3078895 0.257795 0.2201735 0.09754 0.02432405 0.01143 0.000733305 0.000814785 1.0497967e-05 2.37892261e-07 9.8815465e-08 1.0073328 0.00623679 4.23796748e-09
2.7104 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
3.0418 9.782256 4.0889955 6.9307305 1.2407952e-05 -2.8031 -4.287556 -1.8179 3.65914 4.9 2.34868 2.33011 -1.53737 3.7016 -4.031313 3.51967 -1.59903 -3.39553 -0.47082 -3.0508 -1.42798 3.97868 -2.36064 4.71445 3.19175 3.04675 3.87908 0.87108 0.04278627 0.5507595 0.6747256 0.6695144 0.3408864 0.3162272 0.4575688 0.642476 0.4538115 0.3347154 0.4512546 0.331251 0.196771 0.1976775 0.2606555 0.320567 0.273204 0.2446105 0.0815505 0.04911605 0.025052 0.01561545 0.0173505 1.0173504e-05 2.1164959e-07 9.2500453e-08 1.0174138 0.005264021 1.10122318e-08
2.62428 10.546012 4.302109 6.7908145 1.2302296e-05 -2.17151 -4.138914 -1.735124 3.73845 3.50003 3.40906 3.68993 -1.00002 2.97022 -3.96913 2.08895 -0.84946 -2.74315 -0.78289 -2.47928 -1.47585 2.28984 -0.66236 2.66462 3.83959 -0.69697 3.43376 0.48754 0.0005933286 0.4676436 0.6656984 0.7172024 0.3769064 0.2854272 0.4921432 0.6686408 0.5545053 0.3540933 0.4946868 0.357509 0.203937 0.2232475 0.2797205 0.3362325 0.2934535 0.239756 0.09594 0.0458188 0.0342063 0.01620955 0.0180106 1.0306827e-05 2.99954627e-07 8.9489071e-08 1.0243386 0.005708591 1.4918304e-08
2.40672 10.580144 3.7252405 5.721409 1.2261236e-05 -3.45066 -3.90732 -1.664864 3.024 4.9 -2.00172 4.95337 -3.61159 4.9 -4.9 0.01817 0.94327 -4.9 0.03434 -4.9 3.12358 4.9 -3.40142 2.86688 3.42555 4.23935 3.61176 -0.2653 0.02092887 0.4830525 0.74314 0.7890624 0.4381288 0.3429208 0.5208016 0.687096 0.5375502 0.3700503 0.4788216 0.3473315 0.2342485 0.220617 0.2873975 0.33669 0.275641 0.2779795 0.115392 0.054005 0.022328 0.01513665 0.0054053 1.0081677e-05 1.891e-08 9.788833e-08 0.9966798 0.005167358 1.54471941e-08
2.43487 9.856106 4.403322 7.066153 1.2618128e-05 -2.77741 -4.624828 -1.123652 4.57006 4.9992 3.48934 3.50718 -1.08028 3.96878 -4.218788 3.90656 -1.55512 -3.25101 -0.94584 -3.11313 -1.89334 2.12067 -1.23861 2.61453 3.49979 3.36066 3.5135 0.2095 0.01839879 0.5013144 0.6319336 0.6351904 0.3277712 0.303488 0.4707232 0.626612 0.4773177 0.345051 0.4720527 0.3386415 0.20502 0.206042 0.2744025 0.329027 0.2707105 0.2155815 0.083188 0.04516785 0.01927005 0.0214112 0.01909715 1.03366e-05 2.10084801e-07 7.3100413e-08 1.0190916 0.006133218 1.17115304e-08
4.57992 11.972556 0.595 5.8505995 1.2084464e-05 -1.73701 -4.9 -4.88 4.17826 4.27727 -2.18318 1.09128 -1.14275 4.89782 -4.9574716 4.9186 -0.64332 -3.11016 1.27923 -3.8873 -1.06688 1.78084 -0.12472 4.84739 3.57956 2.40066 3.35521 -1.65801 0.06336117 0.4657968 0.837004 0.6956664 0.4460432 0.310632 0.4452416 0.6339152 0.4946283 0.3471804 0.4318857 0.3277245 0.1933135 0.184839 0.2359125 0.298744 0.2615165 0.2149625 0.0856075 0.0538515 0.0343448 0.01617375 0.00356059 9.681404e-06 5.80439954e-08 9.9140482e-08 0.9944824 0.002959082 3.06416942e-08
1.72893 9.579382 2.5702495 7.2311015 1.1954284e-05 -4.513036 -3.04323 -3.063956 4.95583 4.67505 1.6362 1.58466 -2.65796 4.0027 -4.652981 2.94068 -2.91342 -3.73238 1.62642 -3.84909 -3.37908 3.43967 -3.89027 4.90753 2.2192 4.0591 -0.66945 3.41335 0.02434824 0.6722406 0.8042072 0.7103032 0.3543792 0.3359576 0.469636 0.6637192 0.4923225 0.355779 0.4618278 0.345436 0.18975 0.2023375 0.263542 0.312477 0.273041 0.2392 0.0807415 0.0422472 0.01753285 0.0147499 0.0163888 9.795632e-06 1.14596005e-07 9.8550343e-08 1.0093974 0.003294298 9.8550009e-09
3.07655 10.10336 4.1063615 6.8195805 1.2311136e-05 -2.82112 -4.091832 -2.056244 4.28624 4.95922 3.21691 3.6652 -1.20445 3.46326 -3.8799 3.92956 -1.02008 -3.1168 -1.03917 -2.72188 -1.86387 3.81425 -1.89515 4.5915 3.2746 4.05073 3.69912 0.1564 0.01450773 0.5184927 0.7097816 0.7124984 0.367472 0.3404624 0.5119728 0.6959752 0.5138883 0.3632535 0.4864311 0.342475 0.210393 0.210837 0.290089 0.346922 0.2904985 0.2469445 0.087842 0.0468198 0.0280171 0.01453935 0.01615485 1.0213214e-05 2.45103768e-07 9.1241767e-08 1.0176978 0.005518303 1.28084821e-08
2.61014 10.131318 4.238649 6.816873 1.2340228e-05 -2.84395 -4.156575 -1.980524 4.18071 4.9301 3.1129 3.6671 -1.1739 3.50372 -3.88028 3.99498 -1.08702 -3.15737 -1.02452 -2.7625 -1.88686 3.91668 -1.83034 4.66395 3.31329 4.0084 3.72733 0.15379 0.0106299 0.5072967 0.70674 0.7142296 0.3663624 0.3347376 0.5218272 0.6906312 0.5173344 0.3611196 0.4789242 0.3492695 0.213893 0.211699 0.28516 0.347065 0.291562 0.248475 0.0879695 0.0478476 0.0255603 0.01464325 0.0162703 1.0215057e-05 2.41316166e-07 9.1411552e-08 1.0181786 0.005590025 1.32074825e-08
3.19819 10.234918 4.354853 7.083747 1.2385128e-05 -2.48772 -3.33872 -1.26692 4.60047 2.09655 3.0866 4.50666 -1.25715 3.40964 -3.8702 2.47203 -0.60903 -2.80764 0.27471 -2.38549 -1.47539 4.79543 -1.36907 3.89554 3.82263 2.81754 3.97828 1.02944 0.005812866 0.5163372 0.6882824 0.7230784 0.424672 0.3375384 0.5578032 0.70906 0.5616792 0.3996882 0.5114556 0.3634935 0.232552 0.235597 0.3074635 0.3461035 0.2861355 0.2566985 0.103198 0.0646095 0.04526445 0.0309841 0.0216094 1.0275572e-05 2.9691523e-07 8.7044266e-08 1.0319862 0.0061404 1.6839454e-08
2.57961 9.788836 2.616942 6.5224775 1.2050048e-05 -4.886803 -3.98455 -1.11032 4.84015 4.38199 1.78203 4.69137 -3.02802 3.92821 -4.9861291 2.55175 -1.20585 -4.803518 -1.56257 -1.54197 -4.783463 4.82515 -4.510348 -4.372529 -4.366236 4.50667 4.92253 3.88851 0.01166805 0.5969502 0.839244 0.7668088 0.4298248 0.3865832 0.5780008 0.7324072 0.5602302 0.4034133 0.5232249 0.3857325 0.2603915 0.233617 0.3079065 0.3502285 0.287882 0.285346 0.1826785 0.092279 0.036638 0.009019 0.0077212 9.877712e-06 2.88078107e-08 9.8750125e-08 1.0048648 0.004329451 1.41512412e-08
2.62092 10.166864 4.2209885 6.9842345 1.2294704e-05 -2.66621 -4.178599 -2.043608 4.33656 4.9 3.39981 3.77304 -1.22704 3.62048 -3.96823 3.80624 -1.40215 -3.30541 -1.43197 -2.94151 -2.16336 2.93377 -2.20408 4.69305 3.44776 3.78391 3.82901 0.26897 0.0158157 0.5169681 0.6921136 0.6898984 0.3537704 0.3206576 0.5006144 0.6615104 0.4949928 0.3403458 0.4566888 0.349839 0.2111005 0.193303 0.2606185 0.3305345 0.283479 0.2424845 0.0833895 0.0446147 0.0240357 0.0135315 0.015035 1.0177038e-05 2.25300615e-07 9.2090989e-08 1.0185986 0.004942728 1.27422149e-08
2.48905 10.619974 4.430853 6.9304835 1.2478864e-05 -2.09078 -3.36448 -1.272128 4.2472 2.51796 2.66594 3.33532 -0.31143 4.62445 -3.89988 3.47927 -0.96685 -2.52797 -0.18389 -1.83711 -0.97318 2.45155 -1.17285 2.24335 3.82056 1.9708 3.15468 0.47686 0.00951444 0.5042808 0.6441696 0.7031208 0.4045296 0.311256 0.4933296 0.6590024 0.5031126 0.3404574 0.4775265 0.338801 0.2224025 0.223509 0.298571 0.365099 0.2971275 0.2467725 0.111775 0.0598645 0.0307751 0.0250531 0.0278368 1.0339108e-05 2.41662025e-07 7.5847861e-08 1.0236448 0.006286105 1.45312297e-08
4.39347 12.82377 2.223357 4.440068 1.206776e-05 -4.9075403 -4.133662 -1.46648 4.99795 4.9 -3.51974 2.22034 1.87639 4.9 -3.13547 4.9 4.69228 -4.999832758 -4.078938 -4.9 3.19713 1.61025 4.43689 1.98799 3.01234 -3.00063 4.9 4.9 1.450386e-06 0.2368566 0.8470216 0.8059688 0.5213872 0.3371368 0.4808776 0.7157456 0.5899428 0.3997377 0.4796901 0.32863 0.245834 0.182179 0.294636 0.336399 0.318752 0.2409945 0.126502 0.048408 0.0272913 0.0164286 0.0086046 1.012038e-05 1.50242275e-07 9.9531532e-08 1.013176 0.004843426 9.4056514e-09
4.29137 10.974846 4.4280885 6.220919 1.2307108e-05 -2.09186 -3.31113 -0.16634 4.91095 -2.38378 -1.04286 3.99506 -0.20278 3.71057 -3.98994 2.38701 -0.76538 -2.35359 -0.68657 -1.65524 -0.31295 3.87051 -0.43032 2.2752 2.78669 -3.72299 2.81191 1.80925 0.009 0.4450617 0.6970504 0.8055048 0.623336 0.3612456 0.592616 0.7844976 0.6472926 0.4383153 0.5531238 0.3900045 0.263813 0.270575 0.3432885 0.4051805 0.330067 0.2883915 0.1231375 0.0539355 0.0577285 0.02568795 0.02854215 1.0170141e-05 3.73769262e-07 7.1078833e-08 1.0177204 0.006542011 1.11749058e-08
3.01674 9.898484 3.975271 6.9571975 1.2367872e-05 -3.09754 -3.68094 -1.8365 4.98365 1.15767 3.20218 4.40674 -1.20646 3.60054 -3.87258 3.37204 -0.98116 -2.84706 -0.60041 -2.93935 -2.27007 3.90745 -2.25639 1.57098 3.61799 3.54251 3.80987 -0.14774 0.02394396 0.5529726 0.6942992 0.707348 0.4201232 0.3254192 0.536136 0.6877792 0.5166432 0.3664278 0.4986369 0.34509 0.2248725 0.231212 0.3124715 0.3531645 0.2772595 0.2414715 0.1069905 0.0639105 0.0203804 0.0196317 0.021813 1.0232974e-05 2.63153842e-07 8.5816765e-08 1.0130386 0.005677427 1.44443538e-08
