# z rho mu
134.5 1.13335e-05 7.35938e-08
134.5 1.13124e-05 7.44095e-08
135 1.13124e-05 7.44095e-08
135 1.12907e-05 7.5247e-08
135.5 1.12907e-05 7.5247e-08
135.5 1.12685e-05 7.6103e-08
136 1.12685e-05 7.6103e-08
136 1.12459e-05 7.69744e-08
136.5 1.12459e-05 7.69744e-08
136.5 1.1223e-05 7.7858e-08
137 1.1223e-05 7.7858e-08
137 1.11999e-05 7.87507e-08
137.5 1.11999e-05 7.87507e-08
137.5 1.11766e-05 7.96493e-08
138 1.11766e-05 7.96493e-08
138 1.11532e-05 8.05507e-08
138.5 1.11532e-05 8.05507e-08
138.5 1.11299e-05 8.14518e-08
139 1.11299e-05 8.14518e-08
139 1.11066e-05 8.23493e-08
139.5 1.11066e-05 8.23493e-08
139.5 1.10835e-05 8.32402e-08
140 1.10835e-05 8.32402e-08
140 1.10607e-05 8.41212e-08
140.5 1.10607e-05 8.41212e-08
140.5 1.10382e-05 8.49893e-08
141 1.10382e-05 8.49893e-08
141 1.10161e-05 8.58412e-08
141.5 1.10161e-05 8.58412e-08
141.5 1.09946e-05 8.66739e-08
142 1.09946e-05 8.66739e-08
142 1.09736e-05 8.74842e-08
142.5 1.09736e-05 8.74842e-08
142.5 1.09532e-05 8.82689e-08
143 1.09532e-05 8.82689e-08
143 1.09336e-05 8.90248e-08
143.5 1.09336e-05 8.90248e-08
143.5 1.09149e-05 8.9749e-08
144 1.09149e-05 8.9749e-08
144 1.0897e-05 9.0438e-08
144.5 1.0897e-05 9.0438e-08
144.5 1.08802e-05 9.10889e-08
145 1.08802e-05 9.10889e-08
145 1.08644e-05 9.16985e-08
145.5 1.08644e-05 9.16985e-08
145.5 1.08497e-05 9.22637e-08
146 1.08497e-05 9.22637e-08
146 1.08363e-05 9.27812e-08
146.5 1.08363e-05 9.27812e-08
146.5 1.08242e-05 9.32479e-08
147 1.08242e-05 9.32479e-08
147 1.08135e-05 9.36607e-08
147.5 1.08135e-05 9.36607e-08
147.5 1.08043e-05 9.40164e-08
148 1.08043e-05 9.40164e-08
148 1.07966e-05 9.43119e-08
148.5 1.07966e-05 9.43119e-08
148.5 1.07906e-05 9.45441e-08
149 1.07906e-05 9.45441e-08
149 1.07862e-05 9.47136e-08
149.5 1.07862e-05 9.47136e-08
149.5 1.07834e-05 9.48244e-08
150 1.07834e-05 9.48244e-08
150 1.07819e-05 9.48794e-08
150.5 1.07819e-05 9.48794e-08
150.5 1.07819e-05 9.48814e-08
151 1.07819e-05 9.48814e-08
151 1.07831e-05 9.48333e-08
151.5 1.07831e-05 9.48333e-08
151.5 1.07856e-05 9.47381e-08
152 1.07856e-05 9.47381e-08
152 1.07892e-05 9.45986e-08
152.5 1.07892e-05 9.45986e-08
152.5 1.07939e-05 9.44177e-08
153 1.07939e-05 9.44177e-08
153 1.07996e-05 9.41983e-08
153.5 1.07996e-05 9.41983e-08
153.5 1.08062e-05 9.39433e-08
154 1.08062e-05 9.39433e-08
154 1.08137e-05 9.36556e-08
154.5 1.08137e-05 9.36556e-08
154.5 1.08219e-05 9.3338e-08
155 1.08219e-05 9.3338e-08
155 1.08308e-05 9.29935e-08
155.5 1.08308e-05 9.29935e-08
155.5 1.08404e-05 9.2625e-08
156 1.08404e-05 9.2625e-08
156 1.08505e-05 9.22352e-08
156.5 1.08505e-05 9.22352e-08
156.5 1.0861e-05 9.18273e-08
157 1.0861e-05 9.18273e-08
157 1.0872e-05 9.14039e-08
157.5 1.0872e-05 9.14039e-08
157.5 1.08833e-05 9.09681e-08
158 1.08833e-05 9.09681e-08
158 1.08948e-05 9.05226e-08
158.5 1.08948e-05 9.05226e-08
158.5 1.09066e-05 9.00705e-08
159 1.09066e-05 9.00705e-08
159 1.09184e-05 8.96145e-08
159.5 1.09184e-05 8.96145e-08
159.5 1.09302e-05 8.91576e-08
160 1.09302e-05 8.91576e-08
160 1.0942e-05 8.87026e-08
160.5 1.0942e-05 8.87026e-08
160.5 1.09537e-05 8.82525e-08
161 1.09537e-05 8.82525e-08
161 1.09651e-05 8.78102e-08
161.5 1.09651e-05 8.78102e-08
161.5 1.09763e-05 8.73785e-08
162 1.09763e-05 8.73785e-08
162 1.09871e-05 8.69603e-08
162.5 1.09871e-05 8.69603e-08
162.5 1.09976e-05 8.65585e-08
163 1.09976e-05 8.65585e-08
163 1.10075e-05 8.6176e-08
163.5 1.10075e-05 8.6176e-08
163.5 1.10168e-05 8.58157e-08
164 1.10168e-05 8.58157e-08
164 1.10255e-05 8.54805e-08
164.5 1.10255e-05 8.54805e-08
164.5 1.10334e-05 8.51732e-08
165 1.10334e-05 8.51732e-08
165 1.10406e-05 8.48968e-08
165.5 1.10406e-05 8.48968e-08
165.5 1.10469e-05 8.46542e-08
166 1.10469e-05 8.46542e-08
166 1.10522e-05 8.44482e-08
166.5 1.10522e-05 8.44482e-08
166.5 1.10565e-05 8.42818e-08
167 1.10565e-05 8.42818e-08
167 1.10598e-05 8.41578e-08
167.5 1.10598e-05 8.41578e-08
167.5 1.10618e-05 8.4079e-08
168 1.10618e-05 8.4079e-08
168 1.10626e-05 8.40485e-08
168.5 1.10626e-05 8.40485e-08
168.5 1.10621e-05 8.40691e-08
169 1.10621e-05 8.40691e-08
169 1.10601e-05 8.41437e-08
169.5 1.10601e-05 8.41437e-08
169.5 1.10567e-05 8.42751e-08
170 1.10567e-05 8.42751e-08
170 1.10516e-05 8.44725e-08
170.5 1.10516e-05 8.44725e-08
170.5 1.10433e-05 8.47916e-08
171 1.10433e-05 8.47916e-08
171 1.10318e-05 8.52373e-08
171.5 1.10318e-05 8.52373e-08
171.5 1.10172e-05 8.57994e-08
172 1.10172e-05 8.57994e-08
172 1.09999e-05 8.64681e-08
172.5 1.09999e-05 8.64681e-08
172.5 1.09801e-05 8.72333e-08
173 1.09801e-05 8.72333e-08
173 1.0958e-05 8.80851e-08
173.5 1.0958e-05 8.80851e-08
173.5 1.09339e-05 8.90135e-08
174 1.09339e-05 8.90135e-08
174 1.09082e-05 9.00086e-08
174.5 1.09082e-05 9.00086e-08
174.5 1.08809e-05 9.10604e-08
175 1.08809e-05 9.10604e-08
175 1.08524e-05 9.2159e-08
175.5 1.08524e-05 9.2159e-08
175.5 1.0823e-05 9.32942e-08
176 1.0823e-05 9.32942e-08
176 1.07929e-05 9.44563e-08
176.5 1.07929e-05 9.44563e-08
176.5 1.07624e-05 9.56352e-08
177 1.07624e-05 9.56352e-08
177 1.07316e-05 9.68209e-08
177.5 1.07316e-05 9.68209e-08
177.5 1.0701e-05 9.80036e-08
178 1.0701e-05 9.80036e-08
178 1.06707e-05 9.91731e-08
178.5 1.06707e-05 9.91731e-08
178.5 1.0641e-05 1.0032e-07
